community_name,area_km2,taxable_income_million_CHF,criteria1,criteria2,criteria3,score
Vuiteboeuf,506,65807.0,0.25926050153681024,11.350163593997127,0.0,2.3737369194141493
Henniez,261,67720.0,0.06826202208453269,11.68011121287227,0.0,2.3633270514082674
Leysin,1857,54522.0,3.5040575043502304,4.70188292637494,0.0,2.3419995870150805
Ogens,340,66399.0,0.11652010050251255,11.452269705013375,0.0,2.3370619812036804
Champtauroz,305,66513.0,0.09357466946382398,11.471932030445558,0.0,2.331816273874641
Chavannes-le-Chêne,400,65585.0,0.16164865590086355,11.311873802366033,0.0,2.3270342228335523
Missy,311,65587.0,0.09733131677806509,11.31221875544379,0.0,2.301376277799984
Démoret,428,64394.0,0.1852130799629214,11.106454244561384,0.0,2.2953760808974453
Pompaples,444,64148.0,0.19939401701061943,11.0640250159972,0.0,2.2925626100036873
Bioley-Magnoux,429,63626.0,0.18608414239482202,10.973992262702465,0.0,2.269232109498422
Croy,448,63106.0,0.20302056398497342,10.88430446248549,0.0,2.2580691180910875
Sergey,146,65055.0,0.020689003268771038,11.220461236760269,0.0,2.252367848659562
Prilly,220,63669.0,0.04821742206176514,10.981408753874254,0.0,2.2155687195995566
Chessel,355,62647.0,0.12711616334097675,10.805137731140121,0.0,2.211874011564415
Trey,379,61933.0,0.1450212226179441,10.68198948238066,0.0,2.1944063855233096
Rennaz,219,62683.0,0.04777121855230847,10.81134688653976,0.0,2.181377864728875
Bussy-sur-Moudon,312,62064.0,0.0979645395261095,10.704583908973781,0.0,2.1801025976052
Chavannes-près-Renens,165,60704.0,0.026694963490592118,10.470015816098616,0.0,2.1046811486159602
Lavey-Morcles,1420,58587.0,2.0485101478265113,5.052441491646099,0.0,1.8298923574598245
Gryon,1522,50613.0,2.353518197785042,4.364777531136328,0.0,1.8143627853412823
Vaulion,1315,59282.0,1.7566229204273796,5.112377088906482,0.0,1.7251245859522484
Molondin,549,59650.0,0.30536989152884164,5.14411277206018,0.0,1.1509705110235726
Mauborget,552,59050.0,0.30872709014327304,5.092369810396541,0.0,1.1419647981366174
Moiry,666,0.0,0.44985749947146736,0.0,0.0,0.17994299978858697
Villars-le-Comte,420,0.0,0.1783177619489031,0.0,0.0,0.07132710477956124
Lovatens,347,0.0,0.12140801092842855,0.0,0.0,0.048563204371371425
Mutrux,323,0.0,0.10506415573010686,0.0,0.0,0.04202566229204274
Chêne-Pâquier,211,0.0,0.04427477191784164,0.0,0.0,0.017709908767136656
Novalles,206,0.0,0.0421555593501488,0.0,0.0,0.01686222374005952
Rossenges,108,0.0,0.010878624514156544,0.0,0.0,0.004351449805662618
Mauraz,50,0.0,0.0015642533053617604,0.0,0.0,0.0006257013221447042
